Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT,AAPL,AMZN,GOOGL,META,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,77.5626449584961,107.54000091552734,75.14373779296875,206.21810913085938,176.0611572265625,78.60374012100387,109.29750061035156,76.13002730831754,209.8708919581951,182.03676914651783,77.34423530217373,106.80000305175781,74.91433529369846,205.54129099866825,175.16385775009803,78.53093937088862,107.54499816894531,75.30347367199528,209.2040366375089,181.98903766180297,94323200,114920000,34852000,25030800,53159900
2020-02-12,79.4045639038086,108.0,75.57020568847656,209.77134704589844,176.31887817382812,79.40941481717738,109.01249694824219,75.65330449075212,210.22919592867086,177.40708891604868,78.01401070527898,107.7645034790039,75.07457418082535,206.42710775723387,173.58880356571652,78.01401070527898,108.16000366210938,75.4323606906229,206.87500901608962,177.1493505765325,113730400,66686000,31042000,13813700,47062900
2020-02-13,78.83912658691406,107.49349975585938,75.30945587158203,212.1401824951172,175.36431884765625,79.16674472243865,108.51399993896484,75.93446611705389,213.32460276260556,177.76982829589463,78.47025716819051,107.0999984741211,74.84218453538855,208.19875174834357,174.56246779930643,78.67410664216737,107.24949645996094,75.14076012943136,208.53716838706288,174.7629342027948,94747600,60636000,22914000,15396600,35295800
2020-02-14,78.85855102539062,106.74349975585938,75.5751724243164,213.17530822753906,176.92982482910156,79.10851012138082,107.9520034790039,75.64086026005992,213.9217900962385,176.98709678584612,78.34892359887368,106.29450225830078,74.91930394806882,211.65248643036915,174.35247025076032,78.80758309855572,107.78399658203125,75.36617257703398,212.9961598689132,174.92521894941493,80113600,52124000,23198000,10741700,23149500
2020-02-18,77.41460418701172,107.78350067138672,75.61051177978516,216.7783203125,178.72434997558594,77.5966134445047,108.30349731445312,76.16386598952577,216.9574686567502,179.17299957540826,76.34923977828454,106.20549774169922,75.19101619789893,212.39895125522258,177.0729459862652,76.5312490357775,106.2509994506836,75.35672784883174,212.54825672930903,177.17794939400235,152531200,58912000,25642000,15609200,27792200
2020-02-19,78.53579711914062,108.51100158691406,75.8807144165039,216.4697723388672,179.26043701171875,78.76634519119376,109.25499725341797,76.17282066551604,217.2958806788888,180.12189205359857,77.65730009675248,108.05599975585938,75.6871437222989,215.09624097989015,178.48512455294917,77.65730009675248,108.38999938964844,75.99666093125346,216.96742686751557,180.00703527611827,93984000,51224000,22746000,12135100,29997500
2020-02-20,77.73009490966797,107.65499877929688,75.48859405517578,213.57342529296875,176.52291870117188,78.78575023333428,108.8395004272461,75.99019372622803,217.7437727892913,179.2317365523129,77.22289659591061,106.37249755859375,74.85511755870975,211.951066624426,173.3450925691192,78.29554123010857,108.65350341796875,75.58911140978356,215.50432734792386,178.94457998121786,100566000,62626000,25962000,13109200,36862400
2020-02-21,75.97065734863281,104.79850006103516,73.820068359375,209.19406127929688,170.94252014160156,77.76648785830864,107.22750091552734,75.18803231655097,213.2350290198585,175.64227050341614,75.35182886622782,104.4000015258789,73.57275374256885,207.85040309421998,169.65990434185565,77.32238114469776,107.10749816894531,74.8710434826863,212.47858437706003,175.3263998174394,129554000,92926000,42520000,14092300,48572600
2020-02-24,72.3620376586914,100.4645004272461,70.65519714355469,199.7784423828125,163.57229614257812,73.8181119648714,101.96499633789062,71.47727087720753,202.69469073574572,167.07557430420084,70.19006459555902,99.39849853515625,70.00481082046124,197.240401157955,156.24030250955758,72.13877707909086,100.15899658203125,70.81393833170006,200.8533780258302,160.58590274861274,222195200,130940000,49560000,23080100,68311100
2020-02-25,69.91096496582031,98.63700103759766,68.9861831665039,195.84698486328125,160.87301635742188,73.4176795737371,101.7300033569336,71.50065850081133,202.5454111618152,167.35310504591126,69.43774534651452,97.9209976196289,68.692588654975,195.03082407389752,160.47098848757176,73.03425000192122,101.32099914550781,71.20955452359632,201.30127472961732,166.74051131834014,230673600,124382000,51580000,21433500,68073300
2020-02-26,71.02000427246094,98.97949981689453,69.19268798828125,196.2749481201172,162.88311767578125,72.28921804434103,100.7334976196289,70.34717205695928,200.2661472625583,165.84079671755148,69.52752997923261,98.02249908447266,68.50000058431121,194.57297809311262,161.00705537187227,69.53481005262495,98.51399993896484,69.41711700631495,196.2650004966838,162.44282359860227,198054800,104492000,49776000,16524500,56206100
2020-02-27,66.37755584716797,94.21499633789062,65.43465423583984,188.85989379882812,151.40652465820312,69.4061923618355,98.75,68.14420353278719,194.96114318567538,159.87756226966422,66.24165620285358,94.13800048828125,65.39932357908593,188.61106653427106,151.2150918330818,68.21706677109698,96.71900177001953,67.63364403136153,190.92019083922207,156.32643735669026,320605600,162880000,62290000,21682600,93174900
2020-02-28,66.3387451171875,94.1875,66.64388275146484,191.56715393066406,155.07252502441406,67.56427882911555,94.48799896240234,66.8031174963142,191.83589165444653,156.69974059416424,62.215630206085294,90.55650329589844,63.10878181731662,180.9671175240087,145.49117093338563,62.431618127058165,90.73149871826172,63.412330880062434,181.84297925151697,145.88361772869663,426510000,189620000,80198000,32568900,97012700
2020-03-02,72.51490783691406,97.69750213623047,68.9861831665039,195.51852416992188,165.39089965820312,73.15315476053108,97.72550201416016,69.04340471098438,195.6479192142432,165.51533756180737,67.39680886693866,93.5,65.94472443894038,187.9641316633237,155.35967106198723,68.50342446012388,95.32450103759766,67.24799522889303,193.1198255677862,158.231207136145,341397200,135234000,55430000,24949000,71030800
2020-03-03,70.2118911743164,95.44950103759766,66.56774139404297,185.01800537109375,157.46543884277344,73.77441717355254,99.81649780273438,70.074474248836,196.31476957098187,167.50624714378853,69.35765634090362,94.40450286865234,66.14575530731636,183.1070137486246,155.31178709378187,73.69433636090781,98.76850128173828,69.55147725951427,195.2995500509412,166.35763579873682,319475600,150690000,56602000,27984100,71677000
2020-03-04,73.46864318847656,98.79149627685547,68.75130462646484,190.8604736328125,163.24684143066406,73.6288122283086,98.9000015258789,68.81002200894605,190.93015256189528,163.39041240338062,71.13650139150472,96.0999984741211,66.53191209538853,185.51566845533966,158.52794252039857,71.93976834476976,97.32849884033203,67.6246871548153,188.28262662656724,161.27505550994934,219178400,95458000,47598000,23062500,49814400
2020-03-05,71.08554077148438,96.20149993896484,65.42520141601562,184.3013916015625,159.1500701904297,72.69449642985231,98.03600311279297,67.35945807850705,188.1034798056102,163.5530824415987,70.71909308665877,95.5,64.77232458674723,183.0273971175453,158.59490491857662,71.71650028960082,96.6500015258789,66.95737348484228,185.90383992419214,158.93948975609285,187572800,94964000,54380000,19333400,47817300
2020-03-06,70.14151000976562,95.05449676513672,64.47872924804688,180.2405242919922,154.65138244628906,70.57590748684923,95.54350280761719,64.827555889874,182.9179082457758,156.1254313406518,68.24861680086957,93.4749984741211,62.56139381615548,175.43317943603327,149.319889632788,68.43547696188391,93.75,63.195363838055194,177.49347659739217,155.64684195080312,226176800,105472000,64640000,24559600,72821100
2020-03-09,64.59386444091797,90.03050231933594,60.500247955322266,168.70489501953125,144.1702880859375,67.4865936042117,93.13849639892578,62.338459540726845,174.17909515290836,150.9949786405312,63.82456885051685,88.06449890136719,59.61697016611344,164.4151151631478,143.57684181350035,64.00657807727688,88.69300079345703,59.961324470750895,168.80443200593194,144.5340207589237,286744800,156264000,69252000,29949000,70419300
2020-03-10,69.24604034423828,94.59100341796875,63.45512390136719,177.35414123535156,154.02920532226562,69.5129887846972,94.7135009765625,63.48896251764609,177.45366303879118,154.1344955707755,65.37045555760074,90.90850067138672,60.436554559183975,168.70490222523648,146.04633791651764,67.25607654604191,93.54399871826172,62.421070002563646,173.8506487479301,151.38739718518477,285290000,142666000,54872000,24517800,65354400
2020-03-11,66.8410873413086,91.04299926757812,60.25691223144531,169.44143676757812,147.0513458251953,68.24620108036899,93.56600189208984,62.54746342368469,175.05497981923568,150.94705494253753,65.97472137640763,90.07499694824219,59.273614377572834,166.87353731380114,144.67753249700462,67.31674360006403,92.89250183105469,62.11652506586974,173.19374136381003,150.4014707619274,255598800,112496000,54732000,20373900,56371600
2020-03-12,60.24020767211914,83.83049774169922,55.31304931640625,153.7454071044922,133.1053009033203,65.52333058622261,88.25,59.15468318742386,165.81851207082747,146.8982529178264,60.18439253845632,83.75,55.1597827507668,153.61601205383104,132.64585910216917,62.11126440817364,86.0989990234375,55.863916764377194,158.791616646514,139.07810273985137,418474000,226924000,94326000,43266300,93226400
2020-03-13,67.45748901367188,89.25,60.42461395263672,169.48123168945312,152.02871704101562,67.93071607578169,89.31549835205078,60.431083267311,169.98883386112942,154.97682962340602,61.38565875889742,84.03099822998047,55.34987319346634,156.86071963923848,134.70377417991185,64.28325061879912,87.75,58.46995836028194,162.76289528996463,141.183879021812,370732000,176194000,79400000,35028600,92727400
2020-03-16,58.7792854309082,84.4574966430664,53.39472198486328,145.32508850097656,129.62115478515625,62.873275496652674,87.97250366210938,57.0009775285844,158.38355532348754,142.95466341800056,58.242963182289955,81.30149841308594,53.100128996168905,142.42875031756859,129.2191414311284,58.716186517548486,82.07550048828125,54.22126801964199,151.60550220981705,134.00503555820723,322423600,178346000,96520000,39120400,87905900
2020-03-17,61.36383056640625,90.39199829101562,55.63700485229492,148.7190704345703,140.29371643066406,62.516552460533894,92.88899993896484,56.03211522774084,153.21787141166993,141.18388578468503,57.854689540395675,84.46199798583984,52.20541290761247,139.34326138391765,129.21914970123714,60.065496044248015,88.77349853515625,54.27252988977044,150.0328856174796,134.0050441346163,324056000,218342000,83194000,34255600,81059800
2020-03-18,59.861629486083984,91.5,54.29990005493164,146.27064514160156,134.3878631591797,60.6697510139483,92.08300018310547,54.986615573524475,147.48490838030915,139.74806890452106,57.54404425675361,87.25,51.60328906887955,136.45689592763517,129.23825246956574,58.187145839294104,87.5,52.744834644266916,139.09445920438958,132.09064047139663,300233600,192904000,93044000,37553100,81593200
2020-03-19,59.4029655456543,94.04650115966797,55.31902313232422,152.4116668701172,136.5989990234375,61.35895770048267,97.25,57.35628400103994,159.17975569122024,143.72039734227005,58.87635255804571,91.63249969482422,52.526374852540556,144.12074135833544,133.04785909180967,60.036357886139776,93.0,54.15210150102109,145.9321957796607,136.65642741711832,271857200,207998000,74064000,39862300,85922700
2020-03-20,55.63174057006836,92.30449676513672,53.15636444091797,149.0276336669922,131.4684600830078,61.11385881136198,97.8499984741211,56.653146895914205,158.5228913921021,140.800949554055,55.330817248448476,91.0364990234375,52.85231802516064,147.30575310273773,130.0422589982123,59.98539913252844,96.31549835205078,56.27594862476808,155.2881366786974,139.74804746388605,401693200,196358000,82878000,32568400,84866200
2020-03-23,54.44989013671875,95.1415023803711,52.455711364746094,147.40528869628906,130.1571807861328,55.45215566699075,95.97000122070312,53.09167079517627,151.59553164206548,134.55064297153052,51.59598621533572,90.5999984741211,50.20347875276499,141.58272419240208,126.84535002067652,55.35023092369006,91.38749694824219,52.5671779570536,148.95796851406902,131.14307386995858,336752800,156170000,83672000,29830800,78975200
2020-03-24,59.91259765625,97.00499725341797,56.231658935546875,160.224853515625,141.9879150390625,60.10916707001685,97.75,56.39686943848624,160.55330733873305,143.19396980491564,56.85969513959366,95.01699829101562,54.06302620724,151.85431558698232,135.22066778616053,57.359613328429845,97.57499694824219,54.93635331479006,154.4819309846351,137.59446737731713,287531200,142942000,72468000,30440400,82516700
2020-03-25,59.58255386352539,94.29199981689453,54.818912506103516,155.47723388671875,140.6287078857422,62.67185674280047,97.51300048828125,57.03581063497772,162.22542805261037,147.72140631630424,59.286485163699844,94.28900146484375,53.892840020620554,152.3420012567321,138.25490854547172,60.85176409780143,96.03450012207031,55.961448858891174,158.17451291612159,142.53349896031997,303602000,129582000,90324000,35184300,75638200
2020-03-26,62.71796798706055,97.77449798583984,57.86933135986328,162.5737762451172,149.42515563964844,62.77620858330938,97.82450103759766,58.29529626026029,163.23068386168626,149.95160680414702,59.78640491258839,94.4645004272461,54.3416982421875,156.28343095950427,142.01658782883592,59.82523444541299,95.0999984741211,55.47079870126762,157.5076568360479,142.04530201913704,252087200,124426000,76562000,26556800,64568100
2020-03-27,60.12130355834961,95.00499725341797,55.24885940551758,156.0545196533203,143.2896270751953,62.09428153233142,96.989501953125,57.27865627332936,159.33904298483642,148.25738612335064,59.95385443702902,94.99600219726562,54.93734899052884,154.0240956084485,142.81103779665065,61.33712415208677,96.54299926757812,56.10526532209489,157.45790924208282,145.25184603830556,204216800,107758000,62794000,24879900,57042300
2020-03-30,61.83704376220703,98.19750213623047,57.04277801513672,165.1715545654297,153.36875915527344,62.0093475048291,98.68150329589844,57.27616309094643,165.96780494292827,153.72292525245413,60.52414930589501,95.61699676513672,54.66315609776698,157.31856578161563,143.5863903880051,60.849342024154396,96.1415023803711,56.362531875234545,158.43330719778598,145.91234252930232,167976400,122522000,58736000,22515200,63420300
2020-03-31,61.71084213256836,97.48600006103516,57.8210563659668,166.01756286621094,150.95664978027344,63.70080921944118,99.6510009765625,58.39083058698721,170.1281791701588,157.72389517204311,61.155108844211355,97.20050048828125,56.565557615189896,163.42975310094974,149.8558855807532,62.028754737466606,98.21749877929688,57.16320227975935,164.70374754892737,152.5742694137717,197002000,102472000,65228000,23676300,77927200
2020-04-01,58.46379470825195,95.38500213623047,54.842796325683594,158.85134887695312,145.59646606445312,60.3591169738146,97.24800109863281,56.20229768361806,163.37999342987356,150.99495384595014,58.0318264145662,94.6500015258789,54.41434472078375,157.29865382162922,144.36171185398587,59.82036933508518,96.64849853515625,55.932587259759686,160.86186245632155,146.4483546017773,176218400,82438000,51970000,19507600,57969900
2020-04-02,59.43937683105469,95.94149780273438,55.585750579833984,157.44793701171875,148.611572265625,59.49276651729852,96.37650299072266,55.87138374005283,160.59311717399154,148.82215276585558,57.490664392119754,94.5,54.3964368955584,155.18858127374065,143.9214020813381,58.32548090103607,95.08200073242188,54.73830070289628,158.35367186892188,145.35717025269807,165934000,86720000,56410000,20886300,49630700
2020-04-03,58.58513641357422,95.32949829101562,54.37503433227539,153.4567413330078,147.24278259277344,59.626227661114996,96.31649780273438,55.6733278436525,157.1692550072165,150.640769470052,57.992999079947744,94.4574966430664,53.49822958250269,150.12246514317698,145.6730103070818,58.92246006471552,95.55750274658203,55.47029994298398,156.41281041288232,148.45840347788032,129880000,72198000,51374000,25983300,41243300
2020-04-06,63.69596862792969,99.87950134277344,58.87800979614258,164.7734375,158.1929168701172,63.85127936413574,99.9260025024414,59.25420957181764,165.42038239099023,159.37024249997808,60.51930084799207,96.5009994506836,55.98235353914818,157.76645238014177,150.83221084061367,60.88817032671101,96.80000305175781,56.3804517940451,159.39875882501565,153.45488555470874,201820400,115464000,63320000,28453600,67111700
2020-04-07,62.958221435546875,100.58000183105469,58.84665298461914,168.03805541992188,156.48915100097656,65.93589798982386,101.78600311279297,60.74856308077166,172.57666297873988,162.72037908322392,62.85387122600371,99.88099670410156,58.58241717885874,165.23127616331882,156.2689893839847,65.71748092950824,100.85549926757812,60.56095675968012,170.9841621709521,162.32793231073012,202887200,102280000,61620000,31411900,62769000
2020-04-08,64.56962585449219,102.1500015258789,60.062843322753906,173.46246337890625,158.05894470214844,64.88510570226441,102.19999694824219,60.45596430381323,174.17908712376376,159.53299367239637,63.39505997306274,100.55750274658203,58.915826954161616,166.95314874819678,156.4987385371966,63.76150035495677,101.05000305175781,59.868771468332326,170.44667811396883,158.5758148434227,168895200,79546000,40334000,21664200,48318200
2020-04-09,65.03556060791016,102.13800048828125,60.041439056396484,174.36819458007812,158.06849670410156,65.54033721316215,102.6500015258789,60.80877033274802,176.2493280736442,160.20300120701708,64.2371518120858,100.88300323486328,59.337305082673424,170.76518068558494,156.33600551975834,65.20786807728709,102.21499633789062,60.61917842486261,175.07485549944573,159.23625593654953,161834800,92930000,54028000,23534300,51385100
2020-04-13,66.31204986572266,108.44349670410156,60.2325325012207,173.97006225585938,158.42263793945312,66.42125839971293,109.0,60.43705624337838,174.17908383883875,158.48008092873175,64.51136807094039,101.9000015258789,58.83521365989364,168.65511557107914,155.35010255817997,65.11321477612952,102.0,59.78915284931368,172.8553209791983,157.31232177165464,131022800,134334000,38702000,19355400,41905300
2020-04-14,69.66099548339844,114.16600036621094,62.96049118041992,177.33421325683594,166.261962890625,69.95221321023672,114.5999984741211,63.48398554877324,180.3798565480623,166.3098247540783,67.47688475003459,109.31050109863281,61.13471691802692,175.79148117761952,160.80604638092177,67.9501117046532,110.02349853515625,61.703500286214066,178.14041116484162,161.76322522842725,194994800,161744000,63358000,21011800,52874300
2020-04-15,69.02519989013672,115.38400268554688,62.56587600708008,176.1398468017578,164.5198974609375,69.4862886004415,116.66850280761719,63.45213792906103,177.35412507847326,166.13753197612417,68.10302246952716,112.25,61.40641842523156,172.00932024859716,161.9929460032736,68.53256171861511,112.88400268554688,62.028941883647406,174.3681978774768,163.86900827959028,131154400,137332000,42236000,17423000,40940800
2020-04-16,69.57363891601562,120.40950012207031,62.57234191894531,175.42323303222656,169.4589385986328,69.94008655387744,123.05000305175781,63.365053153788786,177.21479249212575,169.68866678249967,68.52041300810855,116.75,61.61541867517127,171.7007714426145,165.49621871061888,69.74108800841772,117.30000305175781,63.05553213901334,177.11525550488224,166.83627787509008,157125200,240764000,57896000,23593200,50479600
